,0,1,2,3,4,5,6,7,8,9,10,11
2417,44.66,12.45,22.23,21.45,108.1,13.23,103.6,24.39,12.47,7.242,6.234,5.824
2418,15.586,24.02,42.12,11.875,22.97,65.9,6.18,8.945,26.66,6.76,6.87,10.54
2419,16.62,23.84,38.34,22.86,29.31,27.89,9.61,5.35,14.14,10.29,11.766,10.586
2420,13.46,18.19,12.586,15.47,13.57,18.98,20.05,16.56,15.09,6.875,9.945,38.06
2421,21.1,28.98,7.71,35.66,16.02,11.99,2.574,9.836,8.1,7.746,14.26,12.15
2422,15.914,13.305,3.744,15.26,14.9,7.016,5.668,4.848,6.69,4.32,4.938,5.727
2423,19.47,7.17,3.588,15.164,12.09,8.02,11.58,1.895,5.156,8.055,6.062,5.645
2424,16.89,72.4,18.53,38.72,11.09,77.44,17.66,51.78,35.8,26.0,18.3,22.3
2425,12.68,63.78,105.9,32.53,48.8,92.7,55.75,23.83,17.14,7.03,4.297,6.99
2426,7.562,35.25,25.86,13.79,7.863,100.3,1.372,9.43,56.2,31.08,16.75,13.19
2427,19.25,66.3,25.88,35.56,13.91,72.1,10.234,37.72,72.4,26.89,29.45,29.28
2428,7.68,13.766,25.2,8.555,22.16,20.81,4.062,6.168,17.53,12.766,9.17,8.56
2429,22.55,204.8,214.6,145.8,197.0,209.8,430.5,2.383,4.0,7.12,43.6,98.1
2430,9.695,13.58,37.0,15.016,16.44,18.61,11.94,2.467,4.18,4.59,5.6,6.35
2431,12.13,7.82,4.957,7.746,16.38,4.957,7.562,6.586,5.02,4.69,4.766,5.176
2432,8.61,1.04,38.75,2.904,21.81,3.227,2.283,7.246,6.664,4.62,4.016,4.848
2433,27.02,38.06,14.24,35.9,13.1,20.34,8.59,1.433,4.004,12.625,37.44,34.75
2434,6.574,14.1,17.28,7.684,9.195,34.5,11.016,10.06,9.03,5.92,7.27,13.836
2435,22.23,9.56,3.584,13.61,38.72,6.28,3.02,2.176,28.94,9.14,7.477,4.535
2436,14.766,31.86,76.4,22.08,24.83,34.6,2.969,5.984,19.52,8.67,10.86,17.69
2437,27.92,14.664,5.45,19.52,26.84,11.875,50.75,11.96,17.05,17.61,15.79,8.38
2438,16.58,21.67,47.0,19.14,21.08,27.64,5.26,1.39,4.45,6.77,4.145,4.902
2439,10.35,5.242,30.0,5.312,28.81,8.74,9.12,1.925,3.39,3.047,3.396,24.86
2440,11.35,11.85,19.86,12.4,43.34,12.016,8.03,1.809,14.43,4.402,6.56,10.48
2441,13.54,12.51,40.53,13.76,16.66,33.8,3.9,0.5747,15.18,4.242,2.854,6.652
2442,5.92,5.348,9.56,5.113,9.71,5.445,2.21,12.086,8.29,3.367,2.217,2.764
2443,69.75,8.914,12.43,22.06,19.58,8.305,11.79,2.633,9.18,22.28,13.555,10.37
2444,14.51,6.984,2.025,7.73,15.0,4.72,7.87,10.94,15.82,3.316,6.465,5.445
2445,44.56,43.6,46.38,26.56,45.12,45.6,3.482,23.39,23.77,49.34,66.44,96.8
2446,17.78,40.25,65.0,30.7,50.88,60.94,11.8,2.984,1.994,10.99,11.06,9.96
2447,26.44,89.9,48.44,26.28,38.9,72.9,0.5684,16.81,14.16,27.92,38.9,63.5
2448,8.82,46.06,27.64,16.84,9.35,92.6,6.363,3.512,8.695,5.574,3.213,4.355
2449,5.83,12.55,11.516,9.625,4.406,2.955,21.39,12.32,5.88,6.67,5.81,18.78
2450,13.28,64.56,115.9,39.28,74.2,94.25,12.07,14.66,24.42,18.33,8.13,35.97
2451,30.88,72.56,34.4,53.84,20.52,76.4,15.15,26.72,51.62,44.97,33.62,24.42
2452,8.85,21.72,7.387,28.69,6.594,10.43,10.44,2.996,7.54,12.11,9.21,10.34
2453,11.72,40.53,2.03,21.36,6.19,135.1,2.553,5.406,3.12,2.951,3.23,5.613
2454,18.8,64.5,6.406,43.7,10.55,9.68,5.715,23.62,18.19,26.73,20.92,94.06
2455,16.56,41.3,72.8,25.2,22.05,56.0,18.72,2.943,10.555,2.17,13.875,21.14
2456,15.53,31.23,5.812,49.25,11.04,8.41,8.19,5.977,3.959,12.85,7.855,18.25
2457,66.4,51.7,49.2,75.25,83.9,39.38,71.5,2.746,7.89,2.887,8.4,182.9
2458,21.62,22.45,22.31,21.55,16.33,21.4,32.1,8.02,9.695,13.086,13.42,14.27
2459,22.97,48.9,10.266,34.16,12.62,64.1,16.44,19.88,33.8,16.69,11.516,14.82
2460,16.31,66.44,10.664,33.12,10.9,55.62,31.7,18.62,13.58,5.555,4.68,14.11
2461,37.2,17.92,50.2,13.164,28.02,33.62,3.371,1.154,7.33,15.26,17.75,14.86
2462,15.164,54.75,15.88,26.05,12.18,32.84,7.754,4.93,3.844,5.074,5.707,6.715
2463,59.12,41.66,45.53,36.75,65.6,46.1,22.31,6.414,34.9,22.16,8.01,5.883
2464,6.383,12.73,8.8,7.848,6.36,9.39,5.8,3.014,5.81,7.887,7.97,12.58
2465,7.836,5.36,13.76,5.344,8.44,8.336,5.41,4.12,1.584,1.02,2.025,2.293
2466,11.414,14.71,14.85,12.71,8.56,42.1,6.59,13.27,10.9,7.754,6.266,6.113
2467,3.152,8.92,1.7,36.7,1.68,2.621,1.196,2.314,3.385,7.297,5.984,8.22
2468,34.66,86.44,40.06,47.56,10.336,91.44,6.434,7.492,12.66,24.83,24.12,32.88
2469,33.56,26.31,7.535,26.55,21.9,5.88,4.785,17.9,10.45,6.63,12.53,29.45
2470,35.62,40.97,69.25,31.62,45.03,80.7,31.88,30.16,67.6,31.33,32.0,32.22
2471,38.53,12.18,12.85,19.52,16.6,9.64,9.58,6.93,15.69,10.43,6.69,9.35
2472,7.21,9.17,112.94,9.75,2.162,29.78,10.57,9.266,9.93,7.57,2.34,1.625
2473,38.22,18.02,17.97,25.34,39.47,15.21,48.9,5.086,12.3,5.137,2.615,2.934
2474,21.05,13.89,9.3,16.7,19.2,16.94,28.61,5.254,7.484,5.07,7.375,5.273
2475,17.08,21.42,66.9,13.48,17.03,49.12,11.305,20.34,22.84,6.95,3.78,7.31
2476,20.7,13.02,43.3,13.86,33.03,27.94,39.9,8.43,12.695,5.13,6.09,10.49
2477,11.95,20.0,6.39,19.28,6.832,6.266,9.086,12.57,12.22,11.21,17.34,20.28
2478,7.824,3.805,41.75,5.79,17.0,3.797,10.266,23.98,9.414,5.844,6.125,4.773
2479,18.23,9.555,9.2,10.26,43.44,8.54,3.502,6.4,12.59,1.931,2.441,3.012
2480,39.88,17.36,17.83,24.5,63.12,14.03,2.637,3.582,22.84,20.34,14.59,13.914
2481,9.69,13.37,30.83,7.69,26.73,27.38,6.504,2.008,6.473,3.055,5.035,6.72
2482,37.6,20.1,22.55,26.61,84.2,17.94,3.191,4.41,9.445,19.34,15.66,16.0
2483,18.7,10.16,15.125,18.52,18.77,25.62,4.16,11.71,10.01,4.15,5.57,7.04
2484,12.83,3.168,4.344,24.53,10.25,2.758,10.984,23.98,5.152,3.064,4.37,3.25
2485,1.857,22.31,6.66,79.8,4.074,12.77,7.043,0.94,1.269,1.128,12.96,12.94
2486,5.445,6.51,14.375,4.094,4.14,9.39,0.6753,0.811,4.902,1.384,0.7524,1.321
2487,18.73,11.766,6.91,13.77,9.45,10.45,15.79,5.2,10.625,5.652,9.42,9.97
2488,32.66,44.6,114.1,39.66,24.5,45.1,7.625,4.66,3.947,5.008,19.95,32.94
2489,5.004,16.81,5.438,9.6,2.795,40.84,2.531,9.61,27.28,9.836,15.664,9.99
2490,32.03,23.88,31.7,28.36,60.2,27.55,2.781,1.807,5.082,11.51,25.44,47.22
2491,15.945,27.86,15.17,20.6,9.266,35.3,4.29,1.975,2.121,14.89,10.22,17.78
2492,6.418,12.336,31.7,8.445,9.78,19.16,1.163,1.645,0.8477,2.094,2.117,6.867
2493,5.746,11.15,81.44,7.523,7.793,11.91,2.281,13.6,11.65,3.365,3.68,6.035
2494,18.2,28.4,50.47,22.08,62.56,27.02,5.62,9.35,27.98,14.09,12.484,12.695
2495,7.816,19.9,35.94,10.92,16.28,36.53,11.81,9.21,19.75,9.836,12.71,8.16
2496,18.38,30.52,20.83,22.8,18.88,37.0,9.57,4.305,8.33,11.63,10.86,11.55
2497,20.19,27.62,27.97,22.33,22.23,27.27,12.516,6.824,9.45,15.016,14.99,18.31
2498,33.28,14.62,8.266,17.58,3.984,11.67,6.23,8.37,17.27,7.816,7.21,7.062
2499,19.05,23.14,57.0,26.48,34.9,30.62,10.28,2.041,16.33,23.06,9.55,11.86
2500,25.33,70.6,4.727,37.34,13.89,21.19,13.734,25.47,30.23,24.86,28.97,27.73
2501,8.0,14.07,19.94,8.45,10.03,36.47,8.42,6.605,18.44,30.19,15.91,8.33
2502,55.8,23.94,17.34,49.62,47.8,16.72,4.03,6.105,6.3,11.414,27.64,21.12
2503,20.53,39.94,19.23,26.69,14.04,67.2,3.557,4.688,11.76,6.96,6.344,8.62
2504,7.28,4.27,44.72,5.195,24.16,11.016,2.016,4.973,11.41,5.28,2.99,6.234
2505,21.98,67.6,150.4,42.34,33.72,92.3,8.2,19.02,32.84,19.06,10.98,13.055
2506,21.98,67.6,150.4,42.34,33.72,92.3,8.2,19.02,32.84,19.06,10.98,13.055
2507,6.184,3.676,16.03,3.158,18.39,4.824,4.043,9.46,3.924,2.635,4.176,3.205
2508,15.74,33.2,21.55,21.67,9.13,23.53,11.336,3.873,5.227,2.959,5.145,5.547
2509,10.98,14.15,28.39,13.0,12.305,26.16,3.328,1.569,2.652,8.49,9.59,3.738
2510,24.12,43.38,55.16,38.44,51.4,39.5,10.84,16.31,16.25,19.42,20.62,21.22
2511,34.9,64.75,46.4,22.33,63.16,68.25,21.31,4.957,5.027,9.09,13.12,21.73
2512,7.02,15.86,33.84,7.676,5.63,33.88,5.074,3.432,1.535,1.105,5.01,3.959
2513,14.49,18.03,35.7,8.31,19.03,42.16,13.56,3.428,3.771,6.25,7.727,12.984
2514,11.56,20.69,3.146,46.38,10.88,7.117,20.28,42.84,31.1,17.94,14.37,29.62
2515,5.406,40.06,74.5,14.68,22.31,70.7,8.625,3.7,1.989,3.11,0.5854,1.424
2516,1.821,21.53,7.08,5.184,1.292,13.81,3.982,16.31,6.664,2.268,6.203,4.086
2517,9.7,20.66,15.695,12.92,8.31,29.23,9.57,10.39,11.03,9.12,7.55,6.465
2518,27.0,53.75,11.24,35.6,15.65,10.42,10.164,7.305,6.26,6.793,5.633,3.95
2519,11.28,97.75,7.727,48.62,5.53,24.75,14.9,53.22,78.8,4.26,5.434,9.92
2520,9.01,13.33,75.9,8.54,9.15,25.75,5.387,2.434,6.85,3.607,2.977,5.64
2521,18.8,15.44,74.94,18.0,23.56,26.05,6.31,12.86,17.42,15.234,21.06,20.25
2522,15.83,52.12,11.22,33.25,8.484,29.17,2.945,6.695,8.68,9.31,15.88,13.8
2523,17.95,19.52,91.3,10.82,35.97,34.94,4.555,6.438,6.41,7.582,11.82,16.02
2524,7.957,25.25,16.9,14.87,19.05,23.11,26.62,25.08,10.01,6.992,4.227,7.836
2525,23.53,11.586,7.152,14.25,12.24,7.637,9.805,4.72,5.008,3.088,3.363,5.703
2526,2.346,10.625,3.627,3.78,2.293,11.11,5.336,4.47,15.805,4.848,2.605,2.188
2527,11.06,18.25,8.07,14.01,5.695,8.56,33.2,3.588,16.58,28.22,18.8,16.98
2528,9.26,21.89,147.0,11.4,20.61,44.25,25.2,8.89,10.45,6.035,6.906,6.125
2529,25.97,16.8,37.5,23.48,33.53,44.84,60.6,16.69,30.78,18.88,18.81,24.95
2530,3.781,20.69,5.574,12.1,1.082,29.31,27.5,6.426,12.88,5.766,16.06,5.656
2531,5.88,7.535,2.215,27.4,1.884,2.48,11.336,11.664,7.51,8.66,8.3,3.945
2532,3.832,51.25,5.723,9.36,2.412,76.4,5.945,5.266,6.316,11.48,76.1,55.16
2533,6.953,27.7,36.53,12.32,11.234,47.1,5.22,7.055,5.34,6.777,1.434,2.432
2534,40.28,19.33,5.777,56.7,3.639,8.2,11.84,18.36,37.97,11.81,6.93,14.38
2535,41.7,85.5,66.3,49.06,44.5,93.0,28.81,37.8,11.49,11.586,25.06,57.22
2536,20.55,103.25,21.39,74.56,8.43,60.66,36.16,15.13,14.055,10.56,16.8,10.42
2537,3.518,27.31,3.248,15.36,1.96,7.492,2.469,3.701,3.57,5.285,7.402,13.17
2538,33.78,44.0,43.34,35.34,24.52,51.38,20.53,6.074,4.836,3.707,4.617,14.54
2539,21.81,36.66,29.73,26.45,12.55,41.34,12.73,1.736,6.133,11.695,9.76,10.14
2540,6.66,17.02,4.508,19.66,5.004,2.096,42.75,12.164,16.48,9.53,6.965,4.742
2541,26.19,11.5,12.85,12.4,31.39,7.855,3.467,7.71,16.28,6.76,5.57,5.07
2542,11.84,55.75,122.5,31.14,18.94,75.06,8.586,2.107,1.567,2.277,11.33,20.77
2543,6.957,8.164,1.212,7.23,2.424,3.42,2.143,2.268,8.92,4.496,6.25,5.016
2544,13.93,23.48,86.6,14.87,38.47,40.03,9.35,25.11,48.9,28.98,10.984,11.43
2545,15.33,16.47,16.05,17.58,14.6,15.37,7.344,1.403,5.57,3.969,5.17,9.35
2546,7.824,10.93,54.4,9.73,10.99,13.625,4.402,9.85,23.53,13.71,7.094,11.266
2547,19.17,29.22,40.38,24.36,39.34,30.9,14.33,17.72,20.72,15.12,13.86,13.66
2548,6.293,21.19,16.73,7.652,8.76,94.5,6.008,4.406,2.72,4.984,3.67,2.797
2549,6.61,6.85,6.0,7.145,15.44,5.152,6.117,6.332,4.77,6.418,2.988,2.998
2550,6.008,8.805,15.79,6.785,6.508,9.6,2.648,17.84,17.34,5.797,5.64,5.152
2551,7.93,44.94,9.5,16.78,8.08,33.12,11.16,29.44,29.98,10.85,10.18,10.555
2552,23.88,41.5,51.7,19.58,57.03,45.2,38.25,8.25,9.17,11.53,8.016,7.85
2553,22.03,11.2,17.5,12.15,67.75,9.64,37.06,13.55,10.79,17.94,20.8,12.625
2554,3.78,12.74,4.766,5.12,1.85,32.28,3.43,9.08,9.4,7.88,3.871,2.908
2555,11.71,33.62,18.27,10.14,10.836,33.53,6.133,13.25,11.34,13.19,4.055,5.63
2556,16.73,31.9,3.62,24.73,4.258,12.234,9.484,17.75,16.38,12.016,3.824,5.496
2557,6.137,26.75,37.3,14.82,3.908,54.72,4.13,6.625,8.3,8.75,11.23,7.72
2558,10.164,9.836,11.38,10.914,16.58,7.99,56.94,10.07,6.26,3.947,5.36,6.934
2559,9.65,17.77,111.1,11.98,20.08,17.02,6.3,9.914,25.2,18.97,14.53,12.48
2560,12.586,25.17,30.58,18.62,38.12,27.88,1.549,4.363,19.75,13.38,9.76,20.7
2561,14.0,44.94,49.7,31.1,18.81,65.56,17.38,4.12,23.7,8.9,13.58,14.98
2562,17.42,4.06,3.268,5.363,10.664,2.826,12.84,5.195,8.48,6.902,3.197,3.42
2563,9.016,29.95,8.42,14.91,8.3,23.53,16.64,8.31,5.57,8.76,11.29,21.56
2564,13.414,3.342,19.08,11.1,10.555,5.434,14.17,3.207,4.17,2.16,1.288,1.794
2565,49.84,53.66,23.1,59.16,33.7,46.25,16.36,4.645,21.95,21.47,17.5,19.95
2566,37.56,59.72,35.2,79.1,13.695,51.9,25.88,11.51,8.2,11.06,31.94,89.94
2567,10.734,31.92,32.97,17.94,9.16,72.8,9.6,7.07,7.312,8.67,7.836,7.066
2568,14.73,18.48,9.9,22.77,9.87,10.92,18.34,16.38,13.02,4.977,4.11,5.484
2569,12.95,33.3,38.88,24.73,18.86,25.55,12.09,3.76,4.81,6.727,5.5,8.99
2570,13.89,33.94,3.018,22.34,4.473,14.766,1.719,4.75,5.117,9.56,7.094,9.664
2571,4.223,9.39,1.624,10.27,2.402,2.377,7.69,5.96,8.06,6.97,13.18,13.49
2572,22.55,31.89,64.6,28.2,10.53,32.1,5.176,9.12,16.23,24.47,12.12,13.68
2573,24.34,32.72,6.645,20.05,13.086,24.61,3.879,17.1,17.14,31.73,17.66,16.73
2574,11.46,15.305,13.39,12.72,28.9,15.87,4.324,1.399,6.03,8.11,4.477,4.87
2575,34.62,94.75,19.19,128.5,10.336,36.3,7.09,0.735,1.05,8.88,34.34,56.0
2576,23.77,33.72,3.857,28.06,8.47,20.7,1.928,9.03,27.94,24.23,18.75,21.44
2577,15.164,31.56,54.06,19.56,17.86,44.94,4.77,16.12,13.2,12.234,18.31,13.6
2578,12.89,51.06,78.75,25.38,35.84,73.5,24.61,20.17,7.445,8.35,5.68,12.75
2579,58.06,30.39,17.75,31.45,22.73,25.28,4.38,36.66,18.52,11.68,13.97,26.2
2580,5.13,14.47,9.195,8.38,6.227,18.0,1.161,0.993,1.707,6.473,1.659,1.922
2581,23.64,32.16,12.98,26.2,13.23,16.34,9.82,10.24,7.977,12.81,35.0,37.97
2582,9.64,14.73,11.17,14.66,9.8,13.62,15.42,16.17,9.555,3.137,2.732,8.51
2583,13.72,38.1,33.5,15.56,28.72,46.4,10.766,5.895,3.365,3.637,3.22,3.062
2584,14.63,102.3,11.24,46.6,2.678,33.16,6.203,35.4,17.3,13.19,21.98,27.86
2585,11.59,17.2,12.58,19.38,9.0,14.5,1.168,14.94,17.19,62.3,20.62,11.36
2586,11.42,13.15,3.947,41.66,5.176,5.16,16.17,138.6,178.9,156.4,126.0,111.9
2587,4.53,20.08,10.56,15.62,9.195,13.04,1.941,1.924,3.273,3.71,0.8604,1.621
2588,5.06,6.953,32.53,5.797,13.06,10.81,6.066,10.35,15.56,6.316,4.21,5.367
2589,13.36,17.17,30.14,11.055,23.64,23.05,13.44,10.37,9.83,8.94,6.816,7.36
2590,18.75,5.797,15.14,8.09,20.64,8.3,29.78,9.83,8.49,7.453,2.75,1.266
2591,5.582,7.406,3.166,12.3,2.555,4.574,1.921,45.72,83.4,63.47,102.8,43.47
2592,43.78,16.83,37.75,27.11,48.28,14.36,2.98,4.918,7.598,10.81,11.59,13.56
2593,11.8,21.81,7.375,12.195,8.695,53.84,15.99,3.764,11.15,14.016,7.027,6.152
2594,11.37,16.67,17.8,14.72,18.84,15.71,2.973,7.35,8.3,11.72,7.16,7.03
2595,29.94,16.2,18.55,27.52,7.68,18.58,3.807,7.08,12.55,18.55,10.14,13.23
2596,17.45,32.3,19.62,23.39,22.11,39.44,4.863,0.5176,2.223,39.8,11.805,14.83
2597,2.578,12.484,11.086,8.04,3.846,12.62,1.443,7.176,12.23,7.4,2.88,5.332
2598,8.65,77.0,42.2,34.25,7.773,106.56,11.5,8.74,36.53,31.67,7.023,10.83
2599,5.215,13.875,19.5,10.6,15.4,17.48,1.341,4.74,5.113,1.153,4.12,6.4
2600,18.36,17.88,13.45,15.11,20.38,20.25,5.63,10.945,12.75,9.97,10.945,15.21
2601,4.973,12.9,2.139,7.87,2.035,15.45,5.055,13.73,15.69,22.6,9.484,18.23
2602,25.39,17.9,21.69,20.69,36.97,20.1,6.74,6.85,11.94,10.36,13.586,19.02
2603,9.99,21.75,17.48,14.586,15.39,18.52,4.66,7.215,29.06,16.47,15.07,16.11
2604,22.22,21.36,19.7,18.31,18.12,23.19,13.234,11.74,9.055,4.06,4.434,13.6
2605,13.63,28.47,6.605,20.17,8.734,31.84,1.811,5.03,7.887,9.51,9.37,19.14
2606,36.8,36.7,60.66,34.44,64.9,26.67,17.94,4.035,12.29,9.09,3.637,4.83
2607,9.5,23.16,12.44,9.7,8.92,27.08,21.27,4.32,3.908,7.004,4.285,5.652
2608,11.21,49.7,54.44,23.81,20.47,64.5,6.168,1.949,7.61,16.84,10.71,27.97
2609,18.36,57.94,41.28,38.53,25.7,63.62,5.18,12.875,23.02,7.8,9.78,14.836
2610,15.23,23.47,70.9,16.69,37.94,29.81,15.43,3.723,6.85,10.445,9.52,11.086
2611,29.33,19.03,5.68,24.86,13.82,6.59,45.06,15.3,40.2,13.28,7.03,6.754
2612,8.375,22.78,41.94,15.77,22.88,26.75,2.473,2.67,33.22,18.22,13.06,8.91
2613,17.97,31.16,37.97,26.23,19.69,61.3,33.75,40.3,34.56,9.77,11.93,13.58
2614,13.945,138.2,3.676,42.34,4.26,29.77,3.145,2.145,1.838,7.12,157.0,20.19
2615,9.8,24.22,62.25,10.36,27.28,40.5,11.086,8.93,3.88,1.846,3.361,6.55
2616,16.86,13.32,99.9,8.53,82.6,21.95,15.46,8.984,8.234,3.3,2.572,3.322
2617,14.28,31.4,19.61,19.45,14.0,35.44,60.62,28.8,9.84,17.86,13.555,11.484
2618,9.06,27.44,15.53,19.88,11.664,18.66,9.88,1.685,3.34,8.555,1.819,4.79
2619,33.84,15.9,44.88,25.73,81.6,6.277,12.37,25.38,10.375,8.586,9.54,11.516
2620,3.701,22.53,10.03,4.758,3.918,25.27,20.98,12.54,24.05,23.53,5.95,1.089
2621,11.37,43.84,14.99,21.62,8.53,107.8,8.84,32.38,24.89,29.9,14.87,10.695
2622,37.78,15.85,79.4,31.45,49.8,32.88,24.23,24.83,7.527,3.51,6.438,10.5
2623,8.21,3.46,2.479,2.537,3.062,2.477,2.71,2.162,11.57,14.28,3.514,2.826
2624,60.0,44.22,67.4,44.72,45.25,57.94,4.16,3.46,14.34,29.81,16.25,24.27
2625,30.16,30.98,69.8,27.9,32.62,41.2,2.895,18.69,28.42,6.04,10.09,17.75
2626,15.7,36.72,28.42,19.77,18.08,52.72,12.8,6.418,8.85,12.59,11.75,7.727
2627,18.77,15.266,63.47,10.0,68.06,27.75,28.14,9.61,5.6,8.086,9.94,7.0
2628,26.03,33.22,9.766,30.73,11.08,24.11,6.312,9.16,12.34,13.12,23.81,19.33
2629,24.94,9.875,11.19,13.516,30.53,11.26,6.508,3.53,2.9,4.24,4.85,6.273
2630,14.15,10.664,14.23,10.92,26.5,6.926,6.98,1.032,2.484,5.926,5.79,4.508
2631,13.63,67.2,40.1,31.89,25.22,59.9,38.06,4.996,14.7,7.277,7.67,12.664
2632,33.8,35.2,29.97,37.22,24.4,23.94,36.56,6.914,14.62,22.33,21.86,26.73
2633,15.15,39.56,4.047,34.28,11.87,13.17,4.816,6.305,5.19,5.21,8.06,12.88
2634,17.97,24.88,6.977,22.95,12.016,2.477,2.467,14.77,16.27,7.137,9.234,6.9
2635,7.04,13.27,42.06,9.734,22.62,23.7,5.254,21.92,25.28,12.59,7.57,6.957
2636,39.34,37.22,41.12,32.66,52.38,48.34,7.168,6.133,50.4,11.84,11.695,8.6
2637,21.61,5.688,7.086,6.605,29.89,3.729,33.7,2.03,6.555,1.871,3.61,3.86
2638,10.3,59.25,15.42,25.67,4.5,59.72,7.02,4.49,4.09,6.59,9.82,15.19
2639,9.48,40.47,12.09,25.81,4.363,27.31,18.62,3.44,4.586,7.74,5.625,10.62
2640,65.2,72.1,9.0,82.7,23.33,47.84,17.69,4.938,8.39,27.73,35.84,31.45
2641,10.67,26.16,1.657,25.58,4.47,4.934,20.95,13.1,22.08,16.81,18.88,31.34
2642,16.94,23.7,58.6,12.71,35.97,40.22,19.48,5.594,11.65,18.98,6.066,7.992
2643,17.0,21.58,127.5,14.28,22.31,24.1,15.02,9.39,8.39,4.883,6.465,7.9
2644,9.14,15.79,6.69,12.9,6.13,25.77,3.29,8.16,28.42,19.31,16.12,9.695
2645,50.44,23.2,31.77,23.94,113.9,21.06,3.088,13.74,8.125,9.8,16.08,16.39
2646,33.56,17.19,13.73,23.16,70.94,14.92,6.09,5.03,14.56,15.52,7.67,10.33
2647,21.7,39.4,58.97,28.95,36.12,53.03,9.87,16.84,35.4,22.94,15.47,12.516
2648,71.56,8.62,54.8,25.19,188.4,17.28,5.07,4.1,7.16,4.812,4.855,6.38
2649,14.96,45.03,12.73,30.3,9.79,22.5,5.484,28.83,32.38,15.234,7.17,14.39
2650,24.34,46.5,17.02,29.0,19.73,75.25,4.832,28.22,25.89,23.95,25.95,13.08
2651,10.85,13.98,23.42,11.3,28.47,17.28,9.336,4.363,19.36,4.668,7.312,7.117
2652,4.305,15.74,52.44,4.016,40.1,34.12,0.585,0.2001,1.449,3.615,0.2808,0.2983
2653,6.004,12.03,3.693,32.88,3.402,4.258,3.037,3.975,4.234,57.78,75.5,110.75
2654,19.73,43.12,106.06,31.69,52.2,69.25,3.824,4.227,6.23,26.9,7.555,12.43
2655,26.31,63.22,84.0,32.62,25.69,64.4,10.88,18.12,25.8,21.88,15.74,24.8
2656,7.543,13.086,12.73,7.4,8.0,8.29,6.11,1.82,1.266,3.17,2.982,2.803
2657,17.77,19.98,31.94,10.29,29.53,37.5,9.055,3.385,3.111,3.053,7.605,5.992
2658,5.46,32.62,56.0,12.445,11.0,45.3,54.38,20.83,13.16,10.74,9.516,27.31
2659,6.35,13.64,11.78,10.414,9.195,16.39,14.11,3.566,7.11,5.086,4.66,11.92
2660,8.65,14.805,13.555,11.805,5.316,23.62,3.512,5.5,3.947,7.195,8.65,5.383
2661,29.52,24.38,41.97,23.78,90.44,35.25,11.99,19.17,26.67,12.35,5.184,10.695
2662,49.03,36.3,23.17,32.28,28.5,30.47,70.5,14.04,6.57,13.96,7.27,13.83
2663,35.4,8.0,4.195,23.72,5.26,5.64,15.76,4.42,3.623,4.95,10.33,22.08
2664,6.594,14.22,58.66,8.64,10.766,23.66,9.36,5.36,2.936,4.68,4.367,4.547
2665,11.35,39.25,14.54,21.55,7.75,99.75,31.17,32.78,19.45,24.52,34.44,34.16
2666,10.8,8.17,13.05,10.2,45.88,8.31,2.385,10.2,13.78,8.92,5.293,8.54
2667,13.66,26.19,9.08,19.05,11.85,14.75,54.62,3.701,4.81,4.617,8.08,27.6
2668,4.523,22.31,7.504,44.5,6.53,8.555,3.463,3.006,6.832,10.88,8.016,23.84
2669,28.5,64.2,73.75,46.88,43.47,76.44,25.45,11.05,18.38,10.81,12.016,31.38
2670,7.848,34.38,9.29,15.08,4.25,22.45,4.613,6.43,7.9,9.586,11.22,9.95
2671,191.9,105.7,38.5,110.44,65.06,55.72,11.07,1.931,6.29,46.28,21.28,25.36
2672,11.07,27.97,20.19,12.484,11.99,68.8,30.66,13.91,9.9,14.14,18.83,9.234
2673,6.625,23.94,32.7,9.07,5.367,18.25,2.896,4.082,7.902,15.18,8.06,5.09
2674,8.36,52.2,23.47,17.7,5.305,64.06,35.47,4.754,5.188,6.125,2.951,17.17
2675,4.516,17.67,5.453,13.266,2.576,8.73,25.08,16.45,6.945,11.06,56.4,20.11
2676,41.34,175.6,8.21,103.2,17.19,48.44,18.88,17.67,9.55,13.91,15.77,28.14
2677,23.95,72.06,91.25,55.84,27.58,91.0,20.78,9.46,8.93,16.88,22.03,16.7
2678,21.2,19.53,31.42,22.84,22.2,21.8,25.77,4.766,12.41,10.13,7.48,7.293
2679,13.164,28.81,154.5,15.39,50.3,56.84,8.195,10.53,11.52,31.3,11.164,10.28
2680,13.125,94.1,36.38,163.0,21.78,47.34,8.06,9.81,13.04,25.95,57.06,109.9
2681,8.43,20.58,36.8,17.77,13.73,27.34,8.56,3.676,6.766,15.13,9.92,6.46
2682,11.54,19.25,7.293,32.47,2.896,10.01,18.14,6.13,11.02,20.45,13.14,14.3
2683,21.97,52.7,17.48,37.2,14.33,42.75,7.74,70.0,60.44,43.3,14.79,8.195
2684,22.9,13.73,4.453,20.88,18.42,9.586,19.69,10.086,28.4,14.28,7.168,9.61
2685,13.41,68.9,11.13,41.97,5.133,39.16,27.66,44.6,17.0,17.1,12.7,10.48
2686,8.41,15.01,34.94,5.777,13.4,11.5,6.312,2.2,7.18,3.05,3.754,4.89
2687,18.97,51.84,49.28,28.62,18.6,121.2,20.77,7.562,9.78,16.95,12.72,13.53
2688,6.504,4.625,18.9,5.695,23.31,6.582,8.38,16.34,14.52,3.62,6.215,2.412
2689,4.86,59.3,5.42,12.305,2.89,39.4,7.684,1.111,1.227,13.92,3.186,10.9
